fingerprint,file,name,lat,lon,n_identical
f52f57aadc00e27b49a372a29c6225bd,harmonics/utide/harmonics_utide_tidetables.txt,"Coverack, England, United Kingdom",50.023,-5.0943,1
f54179ac61d39df2cefe0b4e6bc9d26e,harmonics/utide/harmonics_utide_tidetables.txt,"Burton Stather, England, United Kingdom",53.6549,-0.694,1
f55e7ab49a50f002d9ba1940629d2472,harmonics/utide/harmonics_utide_tidetables.txt,"Dunbeacon (Durrus), Ireland",51.6051,-9.542,1
f5b7e209296da95519d72950bc815ff9,harmonics/utide/harmonics_utide_tidetables.txt,"Rochester (Strood Pier), England, United Kingdom",51.3953,0.5023,1
f626e804349b76859d5dac3d005c2d42,harmonics/utide/harmonics_utide_tidetables.txt,"Turnchapel, England, United Kingdom",50.3598,-4.118,1
f64b8655102d5d526ee42c1136a46344,harmonics/utide/harmonics_utide_tidetables.txt,"Kirkcudbright Bay, Scotland, United Kingdom",54.7947,-4.0624,1
f824d81209a1a255726174bfcff9acab,harmonics/utide/harmonics_utide_tidetables.txt,"Burtonport, Ireland",54.9824,-8.4431,1
f8b89ef7a7579a6f48e225d1f0928f6b,harmonics/utide/harmonics_utide_tidetables.txt,"Cardiff, Wales, United Kingdom",51.4476,-3.1654,1
f90e5d7eb8f047ab8913266915bfe41d,harmonics/utide/harmonics_utide_tidetables.txt,"Sligo Harbour (Oyster Island), Ireland",54.3026,-8.5674,1
fa3dfb785569ae52459e05fe18383aa7,harmonics/utide/harmonics_utide_tidetables.txt,"Kinsale, Ireland",51.7014,-8.5176,1
fb1ffeb3d972d84594a306c6e0b5ce5e,harmonics/utide/harmonics_utide_tidetables.txt,"Loch Laxford, Scotland, United Kingdom",58.4,-5.083333,1
fb5e42fb47c761556fea3a5a165ef0b7,harmonics/utide/harmonics_utide_tidetables.txt,"S.E. Long Sand, England, United Kingdom",51.533333,1.35,1
fbb95ef41e91574a7df54618dd32f343,harmonics/utide/harmonics_utide_tidetables.txt,"Cotehele Quay, England, United Kingdom",50.4908,-4.2235,1
fbea6c6462499659b507088ec91fb113,harmonics/utide/harmonics_utide_tidetables.txt,"Itchenor, England, United Kingdom",50.8082,-0.8665,1
fd4acadba7d66f2d6437e8d0eb7bad24,harmonics/utide/harmonics_utide_tidetables.txt,"Middlesbrough (Dock Entrance), England, United Kingdom",54.583333,-1.216667,1
fd87ad918fbe155d71a5fe5329fbb33e,harmonics/utide/harmonics_utide_tidetables.txt,"Barra do Ancão, Portugal",36.98,-7.9483,2
fd87ad918fbe155d71a5fe5329fbb33e,harmonics/utide/harmonics_utide_tidetables.txt,"Olhão (Cais da Lota), Portugal",37.0233,-7.8383,2
