datei,name,fehler_prozent,begruendung
harmonics/classic/harmonics-2004-06-14_mod.txt,"Seymour Narrows, British Columbia, Canada",1.9,"An der Tafel Seymour Narrows: 1.9 % des Hubs von 4.51 m gegen 0.6 % von ""Seymour Narrows, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 342 m entfernt. Faktor 3.4, Kurvenabweichung 1 %."
harmonics/classic/harmonics-1997-05-25_mod.txt,"St. John's, Newfoundland, Canada",2.0,"An der Tafel St. Johns: 2.0 % des Hubs von 1.34 m gegen 0.6 % von ""St. John's, Newfoundland, Canada"" (harmonics_utide_observations.txt), 15 m entfernt. Faktor 3.4, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Advocate, Nova Scotia, Canada",1.2,"An der Tafel Advocate: 1.2 % des Hubs von 11.19 m gegen 0.3 % von ""Advocate, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 681 m entfernt. Faktor 3.4, Kurvenabweichung 1 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Bridgewater, La Have River, Canada",5.7,"An der Tafel Bridgewater: 5.7 % des Hubs von 2.25 m gegen 1.7 % von ""Bridgewater, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 1563 m entfernt. Faktor 3.4, Kurvenabweichung 10 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Esquimalt Government Hbr., British Columbia, Canada",1.1,"An der Tafel Esquimalt Government  Hbr.: 1.1 % des Hubs von 3.18 m gegen 0.3 % von ""Esquimalt Government Hbr., British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.4, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Alice Arm, British Columbia, Canada",1.0,"An der Tafel Alice Arm: 1.0 % des Hubs von 6.92 m gegen 0.3 % von ""Alice Arm, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.3, Kurvenabweichung 2 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Sable Island, Nova Scotia, Canada",1.1,"An der Tafel Sable Island/Sable, Île de: 1.1 % des Hubs von 1.50 m gegen 0.3 % von ""Sable Island, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 884 m entfernt. Faktor 3.3, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"White Rock, British Columbia, Canada",2.2,"An der Tafel White Rock: 2.2 % des Hubs von 4.45 m gegen 0.7 % von ""White Rock, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 3.3, Kurvenabweichung 3 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Cambridge Bay, Nunavut, Canada",4.3,"An der Tafel Cambridge Bay: 4.3 % des Hubs von 0.62 m gegen 1.3 % von ""Cambridge Bay, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 393 m entfernt. Faktor 3.3, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Denbigh Island, Labrador, Canada",1.3,"An der Tafel Denbigh Island, Labrador: 1.3 % des Hubs von 1.42 m gegen 0.4 % von ""Denbigh Island, Labrador, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.2, Kurvenabweichung 0 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Berthier, Canada",5.1,"An der Tafel Berthier-sur-Mer: 5.1 % des Hubs von 6.03 m gegen 1.6 % von ""Berthier-sur-Mer, Québec, Canada"" (harmonics_utide_tidetables.txt), 442 m entfernt. Faktor 3.2, Kurvenabweichung 10 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Shields Bay, British Columbia, Canada",1.2,"An der Tafel Shields Bay: 1.2 % des Hubs von 4.25 m gegen 0.4 % von ""Shields Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.2, Kurvenabweichung 1 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Whaler Bay, British Columbia, Canada",1.4,"An der Tafel Whaler Bay: 1.4 % des Hubs von 4.46 m gegen 0.4 % von ""Whaler Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.2, Kurvenabweichung 0 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Nain, Labrador, Canada",1.3,"An der Tafel Nain: 1.3 % des Hubs von 2.54 m gegen 0.4 % von ""Nain, Labrador, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.2, Kurvenabweichung 6 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Liscomb Harbour, Nova Scotia, Canada",1.3,"An der Tafel Liscomb Harbour: 1.3 % des Hubs von 1.87 m gegen 0.4 % von ""Liscomb Harbour, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 9 m entfernt. Faktor 3.2, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Caribou, Nova Scotia, Canada",3.7,"An der Tafel Caribou: 3.7 % des Hubs von 1.96 m gegen 1.2 % von ""Caribou, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 21 m entfernt. Faktor 3.1, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Mont-Louis, Québec, Canada",2.7,"An der Tafel Mont-Louis: 2.7 % des Hubs von 2.86 m gegen 0.9 % von ""Mont-Louis, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.1, Kurvenabweichung 2 %."
harmonics/utide/harmonics_utide_observations.txt,"Alert, Nunavut, Canada",4.3,"An der Tafel Alert: 4.3 % des Hubs von 0.83 m gegen 1.4 % von ""Alert, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.1, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Whitehead, Nova Scotia, Canada",3.2,"An der Tafel Whitehead: 3.2 % des Hubs von 1.90 m gegen 1.0 % von ""Whitehead, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 13 m entfernt. Faktor 3.1, Kurvenabweichung 3 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Lasqueti Island (False Bay), British Columbia, Canada",1.3,"An der Tafel False Bay: 1.3 % des Hubs von 4.95 m gegen 0.4 % von ""Lasqueti Island (False Bay), British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.1, Kurvenabweichung 0 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Alert, Nunavut, Canada",4.2,"An der Tafel Alert: 4.2 % des Hubs von 0.83 m gegen 1.4 % von ""Alert, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.1, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Masset, British Columbia, Canada",1.3,"An der Tafel Masset: 1.3 % des Hubs von 4.01 m gegen 0.4 % von ""Masset, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.1, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Hunt Islets, British Columbia, Canada",1.2,"An der Tafel Hunt Islet: 1.2 % des Hubs von 4.11 m gegen 0.4 % von ""Hunt Islet, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.1, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Saanichton Bay, British Columbia, Canada",2.1,"An der Tafel Saanichton Bay: 2.1 % des Hubs von 3.46 m gegen 0.7 % von ""Saanichton Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.1, Kurvenabweichung 1 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Ingomar, Nova Scotia, Canada",2.1,"An der Tafel Ingomar: 2.1 % des Hubs von 2.23 m gegen 0.7 % von ""Ingomar, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 100 m entfernt. Faktor 3.1, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Waddington Harbour, British Columbia, Canada",1.4,"An der Tafel Waddington Harbour: 1.4 % des Hubs von 5.20 m gegen 0.5 % von ""Waddington Harbour, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.0, Kurvenabweichung 1 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Tsawwassen, British Columbia, Canada",1.1,"An der Tafel Tsawwassen: 1.1 % des Hubs von 4.32 m gegen 0.4 % von ""Tsawwassen, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 3.0, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"L'Anse-à-la-Cabane, Québec, Canada",2.6,"An der Tafel Anse à la Cabane: 2.6 % des Hubs von 0.87 m gegen 0.9 % von ""Anse à la Cabane, Québec, Canada"" (harmonics_utide_tidetables.txt), 23 m entfernt. Faktor 3.0, Kurvenabweichung 1 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Tuktoyaktuk, Northwest Territories, Canada",6.2,"An der Tafel Tuktoyaktuk: 6.2 % des Hubs von 0.52 m gegen 2.1 % von ""Tuktoyaktuk, Northwest Territories, Canada"" (harmonics_utide_tidetables.txt), 3 m entfernt. Faktor 3.0, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Ganges, British Columbia, Canada",2.1,"An der Tafel Ganges: 2.1 % des Hubs von 3.58 m gegen 0.7 % von ""Ganges, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.0, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Beachside, Newfoundland, Canada",1.1,"An der Tafel Beachside: 1.1 % des Hubs von 1.43 m gegen 0.4 % von ""Beachside, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.0, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Louisbourg, Nova Scotia, Canada",2.7,"An der Tafel Louisbourg: 2.7 % des Hubs von 1.60 m gegen 0.9 % von ""Louisbourg, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 42 m entfernt. Faktor 3.0, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Grande-Vallée, Québec, Canada",2.4,"An der Tafel Grande-Vallée: 2.4 % des Hubs von 2.36 m gegen 0.8 % von ""Grande-Vallée, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 3.0, Kurvenabweichung 2 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Campbell River, British Columbia, Canada",1.5,"An der Tafel Campbell River: 1.5 % des Hubs von 4.06 m gegen 0.5 % von ""Campbell River, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 31 m entfernt. Faktor 3.0, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port Hood, Nova Scotia, Canada",3.8,"An der Tafel Port Hood: 3.8 % des Hubs von 1.38 m gegen 1.3 % von ""Port Hood, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 1235 m entfernt. Faktor 3.0, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Brundige Inlet, British Columbia, Canada",1.0,"An der Tafel Brundige Inlet: 1.0 % des Hubs von 6.29 m gegen 0.3 % von ""Brundige Inlet, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.9, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Granby Bay, British Columbia, Canada",1.1,"An der Tafel Granby Bay: 1.1 % des Hubs von 6.83 m gegen 0.4 % von ""Granby Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.9, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Barnard Harbour, British Columbia, Canada",1.1,"An der Tafel Barnard Harbour: 1.1 % des Hubs von 5.91 m gegen 0.4 % von ""Barnard Harbour, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.9, Kurvenabweichung 2 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Patricia Bay, British Columbia, Canada",1.3,"An der Tafel Patricia Bay: 1.3 % des Hubs von 3.61 m gegen 0.5 % von ""Patricia Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 53 m entfernt. Faktor 2.9, Kurvenabweichung 0 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Vancouver (CRAB Park at Portside), British Columbia, Canada",1.1,"An der Tafel Vancouver: 1.1 % des Hubs von 4.78 m gegen 0.4 % von ""Vancouver (CRAB Park at Portside), British Columbia, Canada"" (harmonics_utide_tidetables.txt), 15 m entfernt. Faktor 2.9, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Lower East Pubnico, Nova Scotia, Canada",1.2,"An der Tafel Lower East Pubnico: 1.2 % des Hubs von 3.79 m gegen 0.4 % von ""Lower East Pubnico, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 7 m entfernt. Faktor 2.9, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Bonaventure, Québec, Canada",1.4,"An der Tafel Bonaventure: 1.4 % des Hubs von 2.21 m gegen 0.5 % von ""Bonaventure, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.9, Kurvenabweichung 1 %."
harmonics/utide/harmonics_utide_tidetables.txt,"St Paul Island, Nova Scotia, Canada",1.5,"An der Tafel St Paul Island: 1.5 % des Hubs von 1.16 m gegen 0.5 % von ""St. Paul Island, Gulf of St. Lawrence, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 284 m entfernt. Faktor 2.9, Kurvenabweichung 1 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Nanaimo, British Columbia, Canada",1.4,"An der Tafel Nanaimo Harbour: 1.4 % des Hubs von 4.78 m gegen 0.5 % von ""Nanaimo Harbour, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 31 m entfernt. Faktor 2.9, Kurvenabweichung 0 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Nanoose Bay, British Columbia, Canada",1.1,"An der Tafel Nanoose Bay: 1.1 % des Hubs von 4.85 m gegen 0.4 % von ""Nanoose Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.8, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Butedale, British Columbia, Canada",1.1,"An der Tafel Butedale: 1.1 % des Hubs von 5.88 m gegen 0.4 % von ""Butedale, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.8, Kurvenabweichung 2 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Fulford Harbour, British Columbia, Canada",1.2,"An der Tafel Fulford Harbour: 1.2 % des Hubs von 3.54 m gegen 0.4 % von ""Fulford Harbour, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.8, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Immigration Wharf, Québec, Canada",5.6,"An der Tafel Immigration Wharf: 5.6 % des Hubs von 5.49 m gegen 2.0 % von ""Immigration Wharf, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.8, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"St. Georges, Newfoundland, Canada",1.2,"An der Tafel St Georges: 1.2 % des Hubs von 1.53 m gegen 0.4 % von ""St. George's, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.8, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Morse Basin, British Columbia, Canada",4.3,"An der Tafel Morse Basin: 4.3 % des Hubs von 5.21 m gegen 1.6 % von ""Morse Basin, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.8, Kurvenabweichung 1 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Yarmouth, Nova Scotia, Canada",1.3,"An der Tafel Yarmouth: 1.3 % des Hubs von 4.70 m gegen 0.5 % von ""Yarmouth, New Brunswick, Canada"" (harmonics_utide_observations.txt), 0 m entfernt. Faktor 2.7, Kurvenabweichung 2 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Point Atkinson, British Columbia, Canada",1.1,"An der Tafel Point Atkinson: 1.1 % des Hubs von 4.71 m gegen 0.4 % von ""Point Atkinson, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 23 m entfernt. Faktor 2.7, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Duncan Bay, British Columbia, Canada",1.6,"An der Tafel Duncan Bay: 1.6 % des Hubs von 3.87 m gegen 0.6 % von ""Duncan Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.6, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Margaretsville, Nova Scotia, Canada",1.9,"An der Tafel Margaretsville: 1.9 % des Hubs von 8.96 m gegen 0.7 % von ""Margaretsville, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.6, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Diligent River, Nova Scotia, Canada",1.4,"An der Tafel Diligent River: 1.4 % des Hubs von 11.84 m gegen 0.5 % von ""Diligent River, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 60 m entfernt. Faktor 2.6, Kurvenabweichung 2 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Belledune, New Brunswick, Canada",1.5,"An der Tafel Belledune: 1.5 % des Hubs von 2.45 m gegen 0.6 % von ""Belledune, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 5 m entfernt. Faktor 2.6, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Cannes, Nova Scotia, Canada",1.2,"An der Tafel Cannes: 1.2 % des Hubs von 1.61 m gegen 0.4 % von ""Cannes, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 26 m entfernt. Faktor 2.6, Kurvenabweichung 1 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Cribbeans Point, Nova Scotia, Canada",1.6,"An der Tafel Cribbeans Point: 1.6 % des Hubs von 1.58 m gegen 0.6 % von ""Cribbons Point, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 38 m entfernt. Faktor 2.6, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Pugwash, Nova Scotia, Canada",3.9,"An der Tafel Pugwash: 3.9 % des Hubs von 2.39 m gegen 1.5 % von ""Pugwash, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 76 m entfernt. Faktor 2.6, Kurvenabweichung 5 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port Hastings, Strait of Canso, Nova Scotia, Canada",1.2,"An der Tafel Port Hastings: 1.2 % des Hubs von 1.86 m gegen 0.5 % von ""Port Hastings, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 14 m entfernt. Faktor 2.5, Kurvenabweichung 1 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Pruth Bay, British Columbia, Canada",1.1,"An der Tafel Pruth Bay: 1.1 % des Hubs von 4.96 m gegen 0.4 % von ""Pruth Bay, British Columbia, Canada"" (harmonics_utide_observations.txt), 0 m entfernt. Faktor 2.5, Kurvenabweichung 1 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Finnerty Cove, British Columbia, Canada",1.2,"An der Tafel Finnerty Cove: 1.2 % des Hubs von 3.34 m gegen 0.5 % von ""Finnerty Cove, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 2 m entfernt. Faktor 2.5, Kurvenabweichung 1 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Ladysmith, British Columbia, Canada",1.3,"An der Tafel Ladysmith: 1.3 % des Hubs von 3.96 m gegen 0.5 % von ""Ladysmith, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 6 m entfernt. Faktor 2.5, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Berthier-sur-Mer, Québec, Canada",4.0,"An der Tafel Berthier-sur-Mer: 4.0 % des Hubs von 6.03 m gegen 1.6 % von ""Berthier-sur-Mer, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.5, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Chesterfield Inlet, Nunavut, Canada",4.2,"An der Tafel Chesterfield Inlet: 4.2 % des Hubs von 4.22 m gegen 1.7 % von ""Chesterfield Inlet, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.5, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Coal Harbour, British Columbia, Canada",2.5,"An der Tafel Coal Harbour: 2.5 % des Hubs von 4.19 m gegen 1.0 % von ""Coal Harbour, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.5, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Salmon River Bridge, Nova Scotia, Canada",1.2,"An der Tafel Salmon River Bridge: 1.2 % des Hubs von 2.00 m gegen 0.5 % von ""Salmon River Bridge, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 38 m entfernt. Faktor 2.5, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Saint-Romuald, Québec, Canada",5.0,"An der Tafel Saint-Romuald: 5.0 % des Hubs von 5.44 m gegen 2.0 % von ""Saint-Romuald, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.5, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Île Haute, Nova Scotia, Canada",1.3,"An der Tafel Ile Haute: 1.3 % des Hubs von 9.80 m gegen 0.6 % von ""Ile Haute, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 77 m entfernt. Faktor 2.4, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Lotbinière (moulin à blé), Québec, Canada",7.3,"An der Tafel Lotbinière (moulin à blé): 7.3 % des Hubs von 4.37 m gegen 3.0 % von ""Lotbinière (moulin à blé), Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.4, Kurvenabweichung 5 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Saltery Bay, British Columbia, Canada",1.7,"An der Tafel Saltery Bay: 1.7 % des Hubs von 4.88 m gegen 0.7 % von ""Saltery Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.4, Kurvenabweichung 0 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Sachs Harbour, Northwest Territories, Canada",10.9,"An der Tafel Sachs Harbour: 10.9 % des Hubs von 0.26 m gegen 4.5 % von ""Sachs Harbour, Northwest Territories, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.4, Kurvenabweichung 14 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Grand Bay, Newfoundland, Canada",1.3,"An der Tafel Grand Bay: 1.3 % des Hubs von 1.46 m gegen 0.6 % von ""Grand Bay, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.4, Kurvenabweichung 0 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Victoria Harbour, British Columbia, Canada",1.1,"An der Tafel Victoria Harbour: 1.1 % des Hubs von 3.23 m gegen 0.4 % von ""Victoria Harbour, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 5 m entfernt. Faktor 2.4, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Come By Chance, Newfoundland, Canada",1.1,"An der Tafel Come By Chance: 1.1 % des Hubs von 2.32 m gegen 0.5 % von ""Come By Chance, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.4, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"St. Mary's, Newfoundland, Canada",1.0,"An der Tafel St Marys: 1.0 % des Hubs von 1.94 m gegen 0.4 % von ""St. Mary's, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.4, Kurvenabweichung 0 %."
harmonics/utide/harmonics_utide_observations.txt,"Escuminac, New Brunswick, Canada",1.7,"An der Tafel Escuminac: 1.7 % des Hubs von 1.45 m gegen 0.7 % von ""Escuminac, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.4, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Larry's River, Nova Scotia, Canada",1.1,"An der Tafel Larrys River: 1.1 % des Hubs von 1.80 m gegen 0.5 % von ""Larrys River, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 25 m entfernt. Faktor 2.4, Kurvenabweichung 1 %."
harmonics/utide/harmonics_utide_observations.txt,"Saint-Pierre, Saint-Pierre-et-Miquelon",2.3,"An der Tafel Saint-Pierre Et Miquelon: 2.3 % des Hubs von 1.82 m gegen 1.0 % von ""Saint-Pierre, Saint-Pierre-et-Miquelon"" (harmonics-2004-06-14_mod.txt), 4 m entfernt. Faktor 2.4, Kurvenabweichung 23 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Liverpool, Nova Scotia, Canada",5.0,"An der Tafel Liverpool: 5.0 % des Hubs von 2.10 m gegen 2.1 % von ""Liverpool, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 70 m entfernt. Faktor 2.3, Kurvenabweichung 7 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Pim Island, Nunavut, Canada",1.1,"An der Tafel Pim Island: 1.1 % des Hubs von 4.29 m gegen 0.5 % von ""Pim Island, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 2.3, Kurvenabweichung 0 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Lower Escuminac, New Brunswick, Canada",1.7,"An der Tafel Escuminac: 1.7 % des Hubs von 1.45 m gegen 0.7 % von ""Escuminac, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 28 m entfernt. Faktor 2.3, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Saint-Nicolas, Québec, Canada",4.9,"An der Tafel Saint-Nicolas: 4.9 % des Hubs von 4.66 m gegen 2.1 % von ""Saint-Nicolas, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.3, Kurvenabweichung 13 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Five Islands, Nova Scotia, Canada",3.1,"An der Tafel Five Islands: 3.1 % des Hubs von 13.16 m gegen 1.4 % von ""Five Islands, Nova Scotia (2), Canada"" (harmonics-2004-06-14_mod.txt), 41 m entfernt. Faktor 2.3, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Sevigny Point, Nunavut, Canada",1.0,"An der Tafel Sevigny Point: 1.0 % des Hubs von 2.34 m gegen 0.5 % von ""Sevigny Point, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 2.3, Kurvenabweichung 0 %."
