Quelle;Station;Typ;Lat;Lon;Referenz-Quelle;Referenz-Station;Match-Typ;Distanz_km;Ø_Zeitdiff_min;Ø_Höhendiff_m;N_Events;Status
Classic 2004;Nagoya Ura, Saga, Japan;Ref;33.5333;129.867;;;;;;;;Keine Referenz gefunden
Classic 2004;Naibo Wan, Hokkaido, Japan;Ref;44.7667;147.2;;;;;;;;Keine Referenz gefunden
Classic 2004;Nain Bank Station 847, Labrador, Canada;Ref;57.0;-58.0667;;;;;;;;Keine Referenz gefunden
Classic 2004;Nakagawara Ura, Kagosima, Japan;Ref;31.85;129.85;;;;;;;;Keine Referenz gefunden
Classic 2004;Nakai Iri, Ishikawa, Japan;Ref;37.2333;136.95;;;;;;;;Keine Referenz gefunden
Classic 2004;Nakaminato, Ibaraki, Japan;Ref;36.3333;140.583;;;;;;;;Keine Referenz gefunden
Classic 2004;Nakatu, Oita, Japan;Ref;33.6;131.25;;;;;;;;Keine Referenz gefunden
Classic 2004;Nakazato, Okinawa, Japan;Ref;26.35;126.817;;;;;;;;Keine Referenz gefunden
Classic 2004;Nakura, Nagasaki, Japan;Ref;33.0667;129.767;;;;;;;;Keine Referenz gefunden
Classic 2004;Nakwakto Rapids, British Columbia, Canada Current;Ref;51.0967;-127.5033;;;;;;;;Current-Station (übersprungen)
Classic 2004;Namu, British Columbia (2), Canada;Ref;51.8615;-127.8657;;;;;;;;Keine Referenz gefunden
Classic 2004;Nantucket Harbor Entrance Channel, Massachusetts Current;Ref;41.3067;-70.1;;;;;;;;Current-Station (übersprungen)
Classic 2004;Naoetu, Niigata, Japan;Ref;37.1833;138.25;;;;;;;;Keine Referenz gefunden
Classic 2004;Napier Broome Bay, Australia;Ref;-14.1;126.7;;;;;;;;Keine Referenz gefunden
Classic 2004;Narvaez Bay, British Columbia (2), Canada;Ref;48.7743;-123.0981;TICON4;Tumbo Channel, British Columbia (2), Canada;Proximity (2.0km);2.0;205.7;2.363;3;OK
Classic 2004;Nasake Sima, Yamaguti, Japan;Ref;33.95;132.467;;;;;;;;Keine Referenz gefunden
Classic 2004;Nassau, New Providence Island, Bahamas (2);Ref;25.0833;-77.35;;;;;;;;Keine Referenz gefunden
Classic 2004;Natashquan, Québec, Canada;Ref;50.1833;-61.0833;;;;;;;;Keine Referenz gefunden
Classic 2004;Natkusiak Peninsula, Nunavut, Canada;Ref;73.0167;-110.4667;;;;;;;;Keine Referenz gefunden
Classic 2004;Naufrage, Prince Edward Island, Canada;Ref;46.4684;-62.4172;;;;;;;;Keine Referenz gefunden
Classic 2004;Nauset Harbor, Cape Cod, Massachusetts;Ref;41.8;-69.9333;;;;;;;;Keine Referenz gefunden
Classic 2004;Nayoka, Hokkaido, Japan;Ref;45.2667;147.867;;;;;;;;Keine Referenz gefunden
Classic 2004;Neah Bay, Washington;Ref;48.3683;-124.6167;DWF 2025;Neah Bay, Strait Of Juan De Fuca, Washington;Proximity (1.1km);1.1;-0.8;0.080;6;OK
Classic 2004;Needle Cove, Nunavut, Canada;Ref;69.0903;-79.1123;;;;;;;;Keine Referenz gefunden
Classic 2004;Negisi, Kanagawa, Japan;Ref;35.4;139.633;;;;;;;;Keine Referenz gefunden
Classic 2004;Neguac, New Brunswick, Canada;Ref;47.241;-65.0723;;;;;;;;Keine Referenz gefunden
Classic 2004;Nerang River (Bundall), Australia;Ref;-28.0;153.4167;;;;;;;;Keine Referenz gefunden
Classic 2004;Neville Island, Labrador, Canada;Ref;52.5512;-56.1119;;;;;;;;Keine Referenz gefunden
Classic 2004;New Bedford, Buzzards Bay, Massachusetts;Ref;41.5967;-70.9;DWF 2025;Clarks Point, New Bedford, Buzzards Bay, Massachusetts;Proximity (0.4km);0.4;-10.5;0.080;4;OK
Classic 2004;New Castle, Chesapeake and Delaware Canal, Delaware;Ref;39.6567;-75.5617;DWF 2025;New Castle, Delaware River, Delaware;Proximity (0.0km);;15.5;0.080;6;OK
Classic 2004;New York, New York;Ref;40.7;-74.015;DWF 2025;The Battery, New York Harbor, New York;Proximity (0.1km);0.1;3.6;0.021;5;OK
Classic 2004;New York, New York (2) (expired 1993-12-31);Ref;40.7;-74.015;DWF 2025;The Battery, New York Harbor, New York;Proximity (0.1km);0.1;14.2;0.007;5;OK
Classic 2004;Newburyport (Merrimack River), Massachusetts Current;Ref;42.8133;-70.8683;;;;;;;;Current-Station (übersprungen)
Classic 2004;Newby Shoal, Australia;Ref;-11.8667;129.1833;;;;;;;;Keine Referenz gefunden
Classic 2004;Newcastle Creek, New Brunswick, Canada;Ref;46.0565;-66.0027;;;;;;;;Keine Referenz gefunden
Classic 2004;Newcastle, Miramichi River, New Brunswick, Canada;Ref;46.998;-65.5616;;;;;;;;Keine Referenz gefunden
Classic 2004;Newman Bay, Greenland;Ref;81.9667;-60.0;;;;;;;;Keine Referenz gefunden
Classic 2004;Newman Sound, Newfoundland, Canada;Ref;48.562;-53.9624;;;;;;;;Keine Referenz gefunden
Classic 2004;Newport Bay Entrance, Corona del Mar, California;Ref;33.6033;-117.8833;DWF 2025;Newport Beach, Newport Bay entrance, Corona del Mar, California;Proximity (0.0km);0.0;-0.7;0.009;6;OK
Classic 2004;Nezumi Sima, Nagasaki, Japan;Ref;32.7167;129.833;TICON4;Kogo, Japan;Proximity (0.7km);0.7;-177.3;1.697;3;OK
Classic 2004;Nicholson Creek, Ontario, Canada;Ref;51.3;-80.5667;;;;;;;;Keine Referenz gefunden
Classic 2004;Nicolet, Québec, Canada;Ref;46.247;-72.651;;;;;;;;Keine Referenz gefunden
Classic 2004;Night Cliff, Australia;Ref;-12.3833;130.8333;;;;;;;;Keine Referenz gefunden
Classic 2004;Night Island, Australia;Ref;-13.1833;143.5667;;;;;;;;Keine Referenz gefunden
Classic 2004;Niihama, Ehime, Japan;Ref;33.9667;133.267;;;;;;;;Keine Referenz gefunden
Classic 2004;Nikisiyoro, Hokkaido, Japan;Ref;44.05;145.733;;;;;;;;Keine Referenz gefunden
Classic 2004;Nisi (Io-Sima), Tokyo, Japan;Ref;24.8;141.3;;;;;;;;Keine Referenz gefunden
Classic 2004;Nisi-Oita, Oita, Japan;Ref;33.25;131.583;;;;;;;;Keine Referenz gefunden
Classic 2004;Nisikomi Wan, Kagosima, Japan;Ref;28.25;129.167;;;;;;;;Keine Referenz gefunden
Classic 2004;Njarðvík, Iceland;Ref;63.9785;-22.5263;;;;;;;;Keine Referenz gefunden
Classic 2004;No Man's Land, Massachusetts;Ref;41.2617;-70.8183;DWF 2025;Nomans Land, Martha's Vineyard, Massachusetts;Proximity (0.0km);;-3.2;0.012;4;OK
Classic 2004;No Name Key (northeast of), Florida Current;Ref;24.705;-81.3133;;;;;;;;Current-Station (übersprungen)
Classic 2004;No Name Key, east side, Baha Honda Channel, Florida;Ref;24.6983;-81.3183;DWF 2025;No Name Key, east side, Bahia Honda Channel, Florida;Proximity (0.0km);;-0.3;0.034;6;OK
Classic 2004;No0, Niigata, Japan;Ref;37.1;138.0;;;;;;;;Keine Referenz gefunden
Classic 2004;Nobiru Wan, Miyagi, Japan;Ref;38.35;141.15;;;;;;;;Keine Referenz gefunden
Classic 2004;Nohezi, Aomori, Japan;Ref;40.8667;141.117;;;;;;;;Keine Referenz gefunden
Classic 2004;Noosa Head, Australia;Ref;-26.3833;153.1;;;;;;;;Keine Referenz gefunden
Classic 2004;Norah Island, Nunavut, Canada;Ref;77.0333;-96.75;;;;;;;;Keine Referenz gefunden
Classic 2004;Normanby River, Australia;Ref;-14.4167;144.15;;;;;;;;Keine Referenz gefunden
Classic 2004;Norris Cove, Bonne Bay, Newfoundland, Canada;Ref;49.5173;-57.8758;;;;;;;;Keine Referenz gefunden
Classic 2004;North Arm, British Columbia, Canada;Ref;49.2333;-123.25;;;;;;;;Keine Referenz gefunden
Classic 2004;North Barnard Island, Australia;Ref;-17.6833;146.1833;;;;;;;;Keine Referenz gefunden
Classic 2004;North Bimini, Bahamas;Ref;25.7333;-79.3;;;;;;;;Keine Referenz gefunden
Classic 2004;North Cat Cay, Bahamas;Ref;25.55;-79.2817;;;;;;;;Keine Referenz gefunden
Classic 2004;North Galiano, British Columbia, Canada;Ref;48.9947;-123.5839;;;;;;;;Keine Referenz gefunden
Classic 2004;North Goulburn Island, Australia;Ref;-11.55;133.4333;;;;;;;;Keine Referenz gefunden
Classic 2004;North Harbour, Newfoundland, Canada;Ref;47.8463;-54.0967;;;;;;;;Keine Referenz gefunden
Classic 2004;North Head, New Brunswick, Canada;Ref;44.7631;-66.749;;;;;;;;Keine Referenz gefunden
Classic 2004;North Inian Pass, Cross Sound, Alaska Current;Ref;58.2833;-136.3833;;;;;;;;Current-Station (übersprungen)
Classic 2004;North Island, Australia;Ref;-28.3;113.6;;;;;;;;Keine Referenz gefunden
Classic 2004;North Kopak Island, Québec, Canada;Ref;60.0036;-77.7333;;;;;;;;Keine Referenz gefunden
Classic 2004;North Lake Harbour, Prince Edward Island, Canada;Ref;46.467;-62.0688;;;;;;;;Keine Referenz gefunden
Classic 2004;North Point, Prince Edward Island, Canada;Ref;47.0582;-63.996;;;;;;;;Keine Referenz gefunden
Classic 2004;North Star Bay, Wolstenholme Fjord, Greenland;Ref;76.55;-68.8833;;;;;;;;Keine Referenz gefunden
Classic 2004;North Turtle Islet, Australia;Ref;-19.9;118.9;;;;;;;;Keine Referenz gefunden
Classic 2004;North Twin Island, Nunavut, Canada;Ref;53.0333;-80.0;;;;;;;;Keine Referenz gefunden
Classic 2004;North West Island, Australia;Ref;-20.3667;115.5167;;;;;;;;Keine Referenz gefunden
Classic 2004;Northport, Northport Bay, Long Island Sound, New York (2);Ref;40.9;-73.35;DWF 2025;Northport, Northport Bay, Long Island, New York;Proximity (0.3km);0.3;-20.7;0.048;6;OK
Classic 2004;Northumberland Sound, Nunavut, Canada;Ref;76.8667;-96.7;;;;;;;;Keine Referenz gefunden
Classic 2004;Northwest Bay, British Columbia (2), Canada;Ref;49.303;-124.202;;;;;;;;Keine Referenz gefunden
Classic 2004;Northwest River, Labrador, Canada;Ref;53.5239;-60.1458;;;;;;;;Keine Referenz gefunden
Classic 2004;Northwest Solitary Island, Australia;Ref;-30.0167;153.2833;;;;;;;;Keine Referenz gefunden
Classic 2004;Norton Island, Nunavut, Canada;Ref;64.0;-94.2167;;;;;;;;Keine Referenz gefunden
Classic 2004;Norwegian Bay, Australia;Ref;-22.5667;113.7;;;;;;;;Keine Referenz gefunden
Classic 2004;Norwegian Bay, Nunavut, Canada;Ref;77.7;-88.95;;;;;;;;Keine Referenz gefunden
Classic 2004;Nosiro, Akita, Japan;Ref;40.2167;140.0;;;;;;;;Keine Referenz gefunden
Classic 2004;Noto (Hiburi Sima), Ehime, Japan;Ref;33.1667;132.267;;;;;;;;Keine Referenz gefunden
Classic 2004;Notre-Dame-des-Sept-Douleurs, Québec, Canada;Ref;48.0512;-69.4247;;;;;;;;Keine Referenz gefunden
Classic 2004;Nova Zembla Island, Nunavut, Canada;Ref;72.1691;-74.9204;;;;;;;;Keine Referenz gefunden
Classic 2004;Nueces Bay, Texas;Ref;27.8233;-97.415;DWF 2025;Texas State Aquarium, Corpus Christi, Texas;Proximity (2.7km);2.7;224.3;0.040;3;OK
Classic 2004;Nugent Sound, British Columbia, Canada;Ref;52.0833;-127.25;;;;;;;;Keine Referenz gefunden
Classic 2004;Nugu Island, Solomon Islands;Ref;-9.2833;160.35;;;;;;;;Keine Referenz gefunden
Classic 2004;Nurse Channel, Bahamas;Ref;22.5167;-75.85;;;;;;;;Keine Referenz gefunden
Classic 2004;Nususonga, Solomon Islands;Ref;-8.3333;157.2333;;;;;;;;Keine Referenz gefunden
Classic 2004;Nw Crocodile Island, Australia;Ref;-11.75;135.0833;;;;;;;;Keine Referenz gefunden
Classic 2004;Nymphe Cove, British Columbia, Canada;Ref;50.1333;-125.35;;;;;;;;Keine Referenz gefunden
Classic 2004;Nyu, Hukui, Japan;Ref;35.7167;135.967;;;;;;;;Keine Referenz gefunden
Classic 2004;Nyube, Kagawa, Japan;Ref;34.4833;134.2;;;;;;;;Keine Referenz gefunden
Classic 2004;O Sima (Saeki Wan), Oita, Japan;Ref;32.9667;132.067;;;;;;;;Keine Referenz gefunden
Classic 2004;O-Tobi Sima, Nagasaki, Japan;Ref;33.4;129.783;;;;;;;;Keine Referenz gefunden
Classic 2004;Oak Bluffs, Martha's Vineyard, Massachusetts;Ref;41.4583;-70.555;DWF 2025;Oak Bluffs, Martha's Vineyard, Massachusetts;Name;;1.2;0.032;4;OK
Classic 2004;Oak Landing, ICWW, Florida (2);Ref;30.2533;-81.43;DWF 2025;Oak Landing, ICWW, Florida;Name;;-14.2;0.773;4;OK
Classic 2004;Oak Point, New Brunswick, Canada;Ref;47.1167;-65.2667;;;;;;;;Keine Referenz gefunden
Classic 2004;Obama, Hukui, Japan;Ref;35.5;135.733;;;;;;;;Keine Referenz gefunden
Classic 2004;Obatake, Yamaguti, Japan;Ref;33.95;132.167;;;;;;;;Keine Referenz gefunden
Classic 2004;Obe, Kagawa, Japan;Ref;34.55;134.283;;;;;;;;Keine Referenz gefunden
Classic 2004;Ocean Beach, California;Ref;37.7667;-122.5167;DWF 2025;Ocean Beach, outer coast, California;Proximity (1.0km);1.0;4.3;0.037;6;OK
Classic 2004;Ocean City, 9th Street Bridge, New Jersey;Ref;39.2833;-74.5817;;;;;;;;Keine Referenz gefunden
Classic 2004;Ocean Falls, British Columbia (2), Canada;Ref;52.352;-127.693;;;;;;;;Keine Referenz gefunden
Classic 2004;Octopus Islands, British Columbia (2), Canada;Ref;50.282;-125.224;;;;;;;;Keine Referenz gefunden
Classic 2004;Odaito, Hokkaido, Japan;Ref;43.5667;145.233;;;;;;;;Keine Referenz gefunden
Classic 2004;Odawa Wan, Kanagawa, Japan;Ref;35.2167;139.617;;;;;;;;Keine Referenz gefunden
Classic 2004;Odomari (Senzaki), Yamaguti, Japan;Ref;34.4;131.183;;;;;;;;Keine Referenz gefunden
Classic 2004;Off Chilmark Pond, Martha's Vineyard, Massachusetts;Ref;41.3333;-70.7167;;;;;;;;Keine Referenz gefunden
Classic 2004;Off Jobs Neck Pond, Martha's Vineyard, Massachusetts;Ref;41.35;-70.5833;DWF 2025;Martha's Vineyard GPS buoy, Martha's Vineyard, Massachusetts;Proximity (2.7km);2.7;27.8;0.043;4;OK
Classic 2004;Off Lake Tashmoo, Martha's Vineyard, Massachusetts;Ref;41.4667;-70.6333;DWF 2025;Norton Point, 0.5 mi north of, Vineyard Sound, Massachusetts Current;Proximity (2.6km);2.6;;;;Keine Vorhersagen
Classic 2004;Ogi Sima, Kagawa, Japan;Ref;34.4333;134.05;;;;;;;;Keine Referenz gefunden
Classic 2004;Oginohama, Miyagi, Japan;Ref;38.3667;141.45;;;;;;;;Keine Referenz gefunden
Classic 2004;Ogusi Wan, Nagasaki, Japan;Ref;33.0667;129.817;;;;;;;;Keine Referenz gefunden
Classic 2004;Ohata, Aomori, Japan;Ref;41.4167;141.167;;;;;;;;Keine Referenz gefunden
Classic 2004;Ohu, Okinawa, Japan;Ref;26.1333;127.783;;;;;;;;Keine Referenz gefunden
Classic 2004;Ohunakosi, Nagasaki, Japan;Ref;34.2833;129.35;;;;;;;;Keine Referenz gefunden
Classic 2004;Okawati Wan, Nagasaki, Japan;Ref;34.6833;129.417;;;;;;;;Keine Referenz gefunden
Classic 2004;Okeover Inlet, British Columbia (2), Canada;Ref;49.98;-124.7;;;;;;;;Keine Referenz gefunden
Classic 2004;Oki (Haha Sima), Tokyo, Japan;Ref;26.6333;142.15;;;;;;;;Keine Referenz gefunden
Classic 2004;Oki (Kanmon), Hukuoka, Japan;Ref;33.8667;130.75;;;;;;;;Keine Referenz gefunden
Classic 2004;Oki-Kamuro Sima, Yamaguti, Japan;Ref;33.85;132.367;;;;;;;;Keine Referenz gefunden
Classic 2004;Oki-No-Sima, Wakayama, Japan;Ref;34.2833;135.017;;;;;;;;Keine Referenz gefunden
Classic 2004;Okitu, Sizuoka, Japan;Ref;35.05;138.517;;;;;;;;Keine Referenz gefunden
Classic 2004;Oku-No-Uti, Hirosima, Japan;Ref;34.15;132.533;;;;;;;;Keine Referenz gefunden
Classic 2004;Okukari Bay, South Island, New Zealand;Ref;-41.2;174.3167;;;;;;;;Keine Referenz gefunden
Classic 2004;Okuti Wan, Ehime, Japan;Ref;33.3333;132.383;;;;;;;;Keine Referenz gefunden
Classic 2004;Ólafsfjörður, Iceland;Ref;66.0763;-18.6466;;;;;;;;Keine Referenz gefunden
Classic 2004;Old Saybrook Point, Connecticut;Ref;41.2833;-72.35;DWF 2025;Saybrook Point, Connecticut River, Connecticut;Proximity (0.0km);;8.5;0.050;6;OK
Classic 2004;Old Tracadie Gully entrance, New Brunswick, Canada;Ref;47.523;-64.9089;;;;;;;;Keine Referenz gefunden
Classic 2004;Old-Harry, Québec, Canada;Ref;47.571;-61.4671;;;;;;;;Keine Referenz gefunden
Classic 2004;Oma, Aomori, Japan;Ref;41.5333;140.9;;;;;;;;Keine Referenz gefunden
Classic 2004;Omati, Papua New Guinea;Ref;-7.4333;143.9667;;;;;;;;Keine Referenz gefunden
Classic 2004;Omodaka Wan, Nagasaki, Japan;Ref;33.0667;129.667;;;;;;;;Keine Referenz gefunden
Classic 2004;Omu, Hokkaido, Japan;Ref;44.5833;142.967;;;;;;;;Keine Referenz gefunden
Classic 2004;Omura, Nagasaki, Japan;Ref;32.9;129.95;;;;;;;;Keine Referenz gefunden
Classic 2004;Onagawa, Miyagi, Japan;Ref;38.4333;141.467;;;;;;;;Keine Referenz gefunden
Classic 2004;Ondo Seto, Hirosima, Japan;Ref;34.2;132.533;;;;;;;;Keine Referenz gefunden
Classic 2004;Onehunga, New Zealand;Ref;-36.9333;174.7833;;;;;;;;Keine Referenz gefunden
Classic 2004;Ono Seto, Hirosima, Japan;Ref;34.2667;132.267;;;;;;;;Keine Referenz gefunden
Classic 2004;Onoda, Yamaguti, Japan;Ref;33.9667;131.183;;;;;;;;Keine Referenz gefunden
Classic 2004;Onomiti, Hirosima, Japan;Ref;34.4;133.2;;;;;;;;Keine Referenz gefunden
Classic 2004;Ootu, Ibaraki, Japan;Ref;36.8333;140.8;;;;;;;;Keine Referenz gefunden
Classic 2004;Orange Park, St. Johns River, Florida (3);Ref;30.1683;-81.695;DWF 2025;Orange Park Landing, Orange Park, Florida;Proximity (0.0km);;-8.6;1.119;5;OK
Classic 2004;Oro Bay, Papua New Guinea;Ref;-8.8833;148.4833;;;;;;;;Keine Referenz gefunden
Classic 2004;Ortega River Entrance, Florida (3);Ref;30.2783;-81.705;DWF 2025;Ortega River entrance, Florida;Name;;-13.7;2.074;6;OK
Classic 2004;Ortega River Entrance, Florida (4);Ref;30.2783;-81.705;DWF 2025;Ortega River entrance, Florida;Name;;-1.8;2.143;6;OK
Classic 2004;Oryuzako, Miyazaki, Japan;Ref;31.7833;131.467;;;;;;;;Keine Referenz gefunden
Classic 2004;Osidomari, Hokkaido, Japan;Ref;45.2333;141.233;;;;;;;;Keine Referenz gefunden
Classic 2004;Osika Wan, Nagasaki, Japan;Ref;34.5167;129.45;;;;;;;;Keine Referenz gefunden
Classic 2004;Osirabetu, Hokkaido, Japan;Ref;42.2167;143.317;;;;;;;;Keine Referenz gefunden
Classic 2004;Oslo, Indian River, Florida;Ref;27.5933;-80.3567;DWF 2025;Oslo, Indian River, Florida;Name;;57.8;0.158;4;OK
Classic 2004;Ostrov Atlasova, Kurile Islands;Ref;50.8333;155.65;;;;;;;;Keine Referenz gefunden
Classic 2004;Ostrov Kharimkotan, Kurile Islands;Ref;49.1667;154.483;;;;;;;;Keine Referenz gefunden
Classic 2004;Ostrov Matua, Kurile Islands;Ref;48.0833;153.267;;;;;;;;Keine Referenz gefunden
Classic 2004;Ostrov Ushishir, Kurile Islands;Ref;47.5333;152.817;;;;;;;;Keine Referenz gefunden
Classic 2004;Otabu Sima, Okayama, Japan;Ref;34.6833;134.3;;;;;;;;Keine Referenz gefunden
Classic 2004;Otiisi, Hokkaido, Japan;Ref;43.1833;145.517;;;;;;;;Keine Referenz gefunden
Classic 2004;Otome Wan, Kurile Islands;Ref;48.7833;154.05;;;;;;;;Keine Referenz gefunden
Classic 2004;Otrick Island, Nunavut, Canada;Ref;72.6;-95.55;;;;;;;;Keine Referenz gefunden
Classic 2004;Ottozawa, Fukusima, Japan;Ref;37.4167;141.033;;;;;;;;Keine Referenz gefunden
Classic 2004;Oura (Sekito Seto), Ehime, Japan;Ref;33.9833;132.633;;;;;;;;Keine Referenz gefunden
Classic 2004;Outer Wood Island, New Brunswick, Canada;Ref;44.6068;-66.8182;;;;;;;;Keine Referenz gefunden
Classic 2004;Owls Head, Nova Scotia, Canada;Ref;44.5833;-63.9167;;;;;;;;Keine Referenz gefunden
Classic 2004;Oyama Ura, Nagasaki, Japan;Ref;34.3333;129.35;;;;;;;;Keine Referenz gefunden
Classic 2004;Oyragjógv, Faroe Islands;Ref;62.1167;-7.1667;;;;;;;;Keine Referenz gefunden
Classic 2004;Oyster Point, California Current;Ref;37.665;-122.3233;;;;;;;;Current-Station (übersprungen)
Classic 2004;Ozaki Ura, Nagasaki, Japan;Ref;34.3167;129.217;;;;;;;;Keine Referenz gefunden
Classic 2004;Pablo Creek entrance, St. Johns River, Florida;Ref;30.3767;-81.4483;DWF 2025;Pablo Creek entrance, Florida;Proximity (0.0km);;-5.2;1.348;6;OK
Classic 2004;Pacofi Bay, British Columbia (2), Canada;Ref;52.832;-131.883;;;;;;;;Keine Referenz gefunden
Classic 2004;Palm Valley, ICWW, Florida;Ref;30.1333;-81.3867;DWF 2025;Palm Valley, ICWW, Florida;Name;;-11.8;0.933;4;OK
Classic 2004;Palmetto Bluff, St. Johns River, Florida (4);Ref;30.7633;-81.5617;;;;;;;;Keine Referenz gefunden
Classic 2004;Palmetto Bluff, St. Johns River, Florida (5);Ref;29.7633;-81.5617;DWF 2025;Palmetto Bluff, Florida;Proximity (0.0km);;-24.0;0.919;5;OK
Classic 2004;Palo Alto Yacht Harbor, California;Ref;37.45;-122.1;DWF 2025;Palo Alto Yacht Harbor, San Francisco Bay, California;Proximity (1.0km);1.0;10.2;0.169;6;OK
Classic 2004;Paradise River, Labrador, Canada;Ref;53.4404;-57.2858;;;;;;;;Keine Referenz gefunden
Classic 2004;Parrsboro, Nova Scotia (over keel blocks), Canada;Ref;45.3897;-64.3181;;;;;;;;Keine Referenz gefunden
Classic 2004;Parrsboro, Nova Scotia, Canada;Ref;45.39;-64.3187;;;;;;;;Keine Referenz gefunden
Classic 2004;Parsons Bay, Tasmania;Ref;-43.1;147.75;;;;;;;;Keine Referenz gefunden
Classic 2004;Partridge Island, New Brunswick, Canada;Ref;45.2412;-66.0523;;;;;;;;Keine Referenz gefunden
Classic 2004;Paspebiac, Québec, Canada;Ref;48.0187;-65.2574;;;;;;;;Keine Referenz gefunden
Classic 2004;Passaic, Passaic River, New Jersey;Ref;40.8483;-74.12;DWF 2025;East Rutherford, Passaic River, New Jersey;Proximity (0.2km);0.2;-2.6;0.045;5;OK
Classic 2004;Patos Island, Washington;Ref;48.7833;-122.9667;DWF 2025;Patos Island Wharf, Boundary Pass, Washington;Proximity (0.4km);0.4;3.1;1.010;7;OK
Classic 2004;Patreksfjörður, Iceland;Ref;65.597;-24.008;;;;;;;;Keine Referenz gefunden
Classic 2004;Paulatuk, Nunavut/NWT, Canada;Ref;69.35;-124.0667;;;;;;;;Keine Referenz gefunden
Classic 2004;Pearce Point, Australia;Ref;-14.4333;129.3667;;;;;;;;Keine Referenz gefunden
Classic 2004;Pearce Point, Nunavut/NWT, Canada;Ref;69.8164;-122.6667;;;;;;;;Keine Referenz gefunden
Classic 2004;Pearson Island, Australia;Ref;-33.9333;134.2667;;;;;;;;Keine Referenz gefunden
Classic 2004;Pecks Point, Nova Scotia, Canada;Ref;45.75;-64.4833;;;;;;;;Keine Referenz gefunden
Classic 2004;Pedder Bay, British Columbia (2), Canada;Ref;48.3317;-123.5501;;;;;;;;Keine Referenz gefunden
Classic 2004;Pee Shoal, Australia;Ref;-11.7667;124.8333;;;;;;;;Keine Referenz gefunden
Classic 2004;Peekskill, Hudson River, New York;Ref;41.2883;-73.9317;DWF 2025;Peekskill, Hudson River, New York;Name;;2.4;0.097;5;OK
Classic 2004;Peel Point, Nunavut, Canada;Ref;73.2667;-115.1833;;;;;;;;Keine Referenz gefunden
Classic 2004;Pelham Bay, Belcher Channel, Nunavut (2), Canada;Ref;76.75;-96.9;;;;;;;;Keine Referenz gefunden
Classic 2004;Pelican Harbour, Abaco Island, Bahamas;Ref;26.3833;-76.9667;;;;;;;;Keine Referenz gefunden
Classic 2004;Pelican Island (East Coast), Australia;Ref;-13.9;143.8333;;;;;;;;Keine Referenz gefunden
Classic 2004;Pelican Island (North Coast), Australia;Ref;-14.7667;128.7833;;;;;;;;Keine Referenz gefunden
Classic 2004;Pelly Island, Nunavut/NWT, Canada;Ref;69.6167;-135.3667;;;;;;;;Keine Referenz gefunden
Classic 2004;Pender Harbour, British Columbia (2), Canada;Ref;49.633;-124.032;TICON4;Irvines Landing, British Columbia (2), Canada;Proximity (2.0km);2.0;239.7;2.790;3;OK
Classic 2004;Pender Point, Australia;Ref;-15.2833;128.0833;;;;;;;;Keine Referenz gefunden
Classic 2004;Pennefather River, Australia;Ref;-12.2167;141.7833;;;;;;;;Keine Referenz gefunden
Classic 2004;Penrith Island, Australia;Ref;-21.0;149.9;;;;;;;;Keine Referenz gefunden
Classic 2004;Percé, Québec, Canada;Ref;48.5167;-64.2;;;;;;;;Keine Referenz gefunden
Classic 2004;Petit De Grat, Nova Scotia, Canada;Ref;45.5069;-60.9615;;;;;;;;Keine Referenz gefunden
